_id,length,end_node,start_node,street,street_level,street_name,street_type,slat,slng,elat,elng
6122,66,366403186,3167044465,32580124,2,Pham Ngũ Lão,primary,106.6823383,106.6820435,10.8224903,10.8230178
6123,5,5742713537,366403186,32580124,2,Pham Ngũ Lão,primary,106.6820435,106.6820246,10.8230178,10.8230607
6124,7,5719227249,5742713537,32580124,2,Pham Ngũ Lão,primary,106.6820246,106.6820018,10.8230607,10.8231208
6125,23,5799069538,5719227249,32580124,2,Pham Ngũ Lão,primary,106.6820018,106.6818929,10.8231208,10.8233063
6126,56,5786142614,5799069538,32580124,2,Pham Ngũ Lão,primary,106.6818929,106.6816359,10.8233063,10.823744
6127,12,5799069530,5786142614,32580124,2,Pham Ngũ Lão,primary,106.6816359,106.6815797,10.823744,10.8238396
6128,4,5207877506,5799069530,32580124,2,Pham Ngũ Lão,primary,106.6815797,106.6815586,10.8238396,10.8238756
6129,19,5786142620,5207877506,32580124,2,Pham Ngũ Lão,primary,106.6815586,106.6814736,10.8238756,10.8240249
6130,10,5799069524,5786142620,32580124,2,Pham Ngũ Lão,primary,106.6814736,106.6814275,10.8240249,10.8241059
6131,15,5742675388,5799069524,32580124,2,Pham Ngũ Lão,primary,106.6814275,106.6813567,10.8241059,10.8242303
6132,35,5799069519,5742675388,32580124,2,Pham Ngũ Lão,primary,106.6813567,106.6811996,10.8242303,10.8245062
6133,34,1393358848,5799069519,32580124,2,Pham Ngũ Lão,primary,106.6811996,106.681045,10.8245062,10.8247778
6134,12,4903025807,1393358848,32580124,2,Pham Ngũ Lão,primary,106.681045,106.6809928,10.8247778,10.8248739
6135,30,4898569717,4903025807,32580124,2,Pham Ngũ Lão,primary,106.6809928,106.6808633,10.8248739,10.8251122
6136,4,5207877510,4898569717,32580124,2,Pham Ngũ Lão,primary,106.6808633,106.6808708,10.8251122,10.8251544
6137,19,3167044466,5207877510,32580124,2,Pham Ngũ Lão,primary,106.6808708,106.6807847,10.8251544,10.825305
6138,16,4903025801,3167044466,32580124,2,Pham Ngũ Lão,primary,106.6807847,106.6807153,10.825305,10.8254364
6139,30,4903025793,4903025801,32580124,2,Pham Ngũ Lão,primary,106.6807153,106.6805791,10.8254364,10.8256735
6140,60,3806430108,4903025793,32580124,2,Pham Ngũ Lão,primary,106.6805791,106.6803114,10.8256735,10.8261524
6141,41,701670583,3806430108,32580124,2,Pham Ngũ Lão,primary,106.6803114,106.6800665,10.8261524,10.8264404
6492,100,2077773646,366406232,32580387,3,Trần Quốc Hoàn,secondary,106.6643738,106.6643387,10.8059341,10.8050283
6493,18,2077773917,2077773646,32580387,3,Trần Quốc Hoàn,secondary,106.6643387,106.6643303,10.8050283,10.8048631
6526,13,5788625749,5788625750,32580466,4,Phó Cơ Điều,tertiary,106.6569293,106.656975,10.7621247,10.7620129
6527,13,5788625750,5788625749,32580466,4,Phó Cơ Điều,tertiary,106.6570306,106.6569849,10.7620357,10.7621475
6528,7,5788625748,5788625749,32580466,4,Phó Cơ Điều,tertiary,106.6569744,106.6569972,10.7620147,10.7619475
6529,7,5788625749,5788625748,32580466,4,Phó Cơ Điều,tertiary,106.657054,106.6570312,10.7619667,10.7620339
7120,14,2498090057,2233126178,32581129,2,Lý Thái Tổ,primary,106.6741613,106.6740246,10.7677402,10.7677425
7121,99,3150775224,2498090057,32581129,2,Lý Thái Tổ,primary,106.6740246,106.6731111,10.7677425,10.7677829
8196,359,4066355291,3057506129,32581944,1,Cầu Sài Gòn 1,trunk,106.7319201,106.7286781,10.7997621,10.7991908
8197,412,4066355188,4066355291,32581944,1,Cầu Sài Gòn 1,trunk,106.7286781,106.7249694,10.7991908,10.7984922
8198,232,4066363894,4066355188,32581944,1,Cầu Sài Gòn 1,trunk,106.7249694,106.7228828,10.7984922,10.7980777
8652,25,4611507136,5778115401,32582109,4,Hoà Hưng,tertiary,106.671014,106.6712338,10.7779288,10.7780124
8653,25,5778115401,4611507136,32582109,4,Hoà Hưng,tertiary,106.6712124,106.6709926,10.7780684,10.7779848
8654,6,5063701334,4611507136,32582109,4,Hoà Hưng,tertiary,106.6712325,106.6712852,10.7780119,10.7780293
8655,6,4611507136,5063701334,32582109,4,Hoà Hưng,tertiary,106.6712664,106.6712137,10.7780863,10.7780689
8656,24,5063701326,5063701334,32582109,4,Hoà Hưng,tertiary,106.6712855,106.6714949,10.7780294,10.7781012
8657,24,5063701334,5063701326,32582109,4,Hoà Hưng,tertiary,106.6714755,106.6712661,10.778158,10.7780862
8658,18,5059499586,5063701326,32582109,4,Hoà Hưng,tertiary,106.6714964,106.6716522,10.7781018,10.7781646
8659,18,5063701326,5059499586,32582109,4,Hoà Hưng,tertiary,106.6716298,106.671474,10.7782202,10.7781574
8660,3,5063701336,5059499586,32582109,4,Hoà Hưng,tertiary,106.6716517,106.6716825,10.7781644,10.7781762
8661,3,5059499586,5063701336,32582109,4,Hoà Hưng,tertiary,106.6716611,106.6716303,10.7782322,10.7782204
8662,23,5063701342,5063701336,32582109,4,Hoà Hưng,tertiary,106.6716827,106.6718852,10.7781763,10.7782555
8663,23,5063701336,5063701342,32582109,4,Hoà Hưng,tertiary,106.6718634,106.6716609,10.7783113,10.7782321
8664,3,3734437594,5063701342,32582109,4,Hoà Hưng,tertiary,106.6718849,106.6719141,10.7782553,10.7782663
8665,3,5063701342,3734437594,32582109,4,Hoà Hưng,tertiary,106.6718929,106.6718637,10.7783225,10.7783115
8666,7,5059499584,3734437594,32582109,4,Hoà Hưng,tertiary,106.6719145,106.6719772,10.7782665,10.7782911
8667,7,3734437594,5059499584,32582109,4,Hoà Hưng,tertiary,106.6719552,106.6718925,10.7783469,10.7783223
8668,49,366388492,5059499584,32582109,4,Hoà Hưng,tertiary,106.671977,106.6723977,10.778291,10.7784542
8669,49,5059499584,366388492,32582109,4,Hoà Hưng,tertiary,106.6723761,106.6719554,10.7785102,10.778347
8670,9,5059499581,366388492,32582109,4,Hoà Hưng,tertiary,106.6723974,106.6724787,10.7784541,10.7784846
8671,9,366388492,5059499581,32582109,4,Hoà Hưng,tertiary,106.6724577,106.6723764,10.7785408,10.7785103
8672,48,366401260,5059499581,32582109,4,Hoà Hưng,tertiary,106.6724786,106.6728909,10.7784846,10.7786366
8673,48,5059499581,366401260,32582109,4,Hoà Hưng,tertiary,106.6728701,106.6724578,10.7786928,10.7785408
8674,48,5063701263,366401260,32582109,4,Hoà Hưng,tertiary,106.6728891,106.6733095,10.778636,10.7787619
8675,48,366401260,5063701263,32582109,4,Hoà Hưng,tertiary,106.6732923,106.6728719,10.7788193,10.7786934
8676,12,5063701259,5063701263,32582109,4,Hoà Hưng,tertiary,106.6733109,106.6734226,10.7787623,10.7788017
8677,12,5063701263,5063701259,32582109,4,Hoà Hưng,tertiary,106.6734026,106.6732909,10.7788583,10.7788189
8678,67,5063701248,5063701259,32582109,4,Hoà Hưng,tertiary,106.673423,106.6740013,10.7788019,10.7790167
8679,67,5063701259,5063701248,32582109,4,Hoà Hưng,tertiary,106.6739805,106.6734022,10.7790729,10.7788581
8680,6,366401737,5063701248,32582109,4,Hoà Hưng,tertiary,106.6740043,106.6740554,10.779018,10.7790435
8681,6,5063701248,366401737,32582109,4,Hoà Hưng,tertiary,106.6740286,106.6739775,10.7790971,10.7790716
8682,55,5059499574,366401737,32582109,4,Hoà Hưng,tertiary,106.6740525,106.67453,10.7790422,10.7792208
8683,55,366401737,5059499574,32582109,4,Hoà Hưng,tertiary,106.674509,106.6740315,10.779277,10.7790984
8684,24,5063701241,5059499574,32582109,4,Hoà Hưng,tertiary,106.6745305,106.6747396,10.779221,10.7793037
8685,24,5059499574,5063701241,32582109,4,Hoà Hưng,tertiary,106.6747176,106.6745085,10.7793595,10.7792768
8686,35,5063701235,5063701241,32582109,4,Hoà Hưng,tertiary,106.6747387,106.6750416,10.7793033,10.7794114
8687,35,5063701241,5063701235,32582109,4,Hoà Hưng,tertiary,106.6750214,106.6747185,10.779468,10.7793599
8688,2,5778141551,5063701235,32582109,4,Hoà Hưng,tertiary,106.6750411,106.6750592,10.7794113,10.7794174
8689,2,5063701235,5778141551,32582109,4,Hoà Hưng,tertiary,106.67504,106.6750219,10.7794742,10.7794681
8690,17,5059499568,5778141551,32582109,4,Hoà Hưng,tertiary,106.6750601,106.6752074,10.7794177,10.7794725
8691,17,5778141551,5059499568,32582109,4,Hoà Hưng,tertiary,106.6751864,106.6750391,10.7795287,10.7794739
8692,31,5059499523,5059499568,32582109,4,Hoà Hưng,tertiary,106.6752078,106.6754726,10.7794726,10.7795756
8693,31,5059499568,5059499523,32582109,4,Hoà Hưng,tertiary,106.6754508,106.675186,10.7796316,10.7795286
8694,2,5059499537,5059499523,32582109,4,Hoà Hưng,tertiary,106.6754745,106.6754951,10.7795765,10.7795862
8695,2,5059499523,5059499537,32582109,4,Hoà Hưng,tertiary,106.6754695,106.6754489,10.7796404,10.7796307
8696,45,5063700712,5059499537,32582109,4,Hoà Hưng,tertiary,106.675493,106.6758837,10.7795853,10.779735
8697,45,5059499537,5063700712,32582109,4,Hoà Hưng,tertiary,106.6758623,106.6754716,10.779791,10.7796413
8698,24,5063700709,5063700712,32582109,4,Hoà Hưng,tertiary,106.6758839,106.6760894,10.779735,10.7798151
8699,24,5063700712,5063700709,32582109,4,Hoà Hưng,tertiary,106.6760676,106.6758621,10.7798711,10.779791
8700,24,5063700706,5063700709,32582109,4,Hoà Hưng,tertiary,106.6760895,106.6762948,10.7798152,10.7798957
8701,24,5063700709,5063700706,32582109,4,Hoà Hưng,tertiary,106.6762728,106.6760675,10.7799515,10.779871
8702,24,5059499533,5063700706,32582109,4,Hoà Hưng,tertiary,106.6762948,106.6765,10.7798957,10.7799764
8703,24,5063700706,5059499533,32582109,4,Hoà Hưng,tertiary,106.676478,106.6762728,10.7800322,10.7799515
8704,24,5063701544,5059499533,32582109,4,Hoà Hưng,tertiary,106.6765,106.6767051,10.7799764,10.7800575
8705,24,5059499533,5063701544,32582109,4,Hoà Hưng,tertiary,106.6766831,106.676478,10.7801133,10.7800322
8706,24,5063701541,5063701544,32582109,4,Hoà Hưng,tertiary,106.6767052,106.6769102,10.7800575,10.7801388
8707,24,5063701544,5063701541,32582109,4,Hoà Hưng,tertiary,106.676888,106.676683,10.7801946,10.7801133
8708,21,5778164527,5063701541,32582109,4,Hoà Hưng,tertiary,106.6769161,106.6770754,10.780142,10.7802513
8709,21,5063701541,5778164527,32582109,4,Hoà Hưng,tertiary,106.6770414,106.6768821,10.7803007,10.7801914
8720,12,5769575755,5769575452,32582173,4,Thoại Ngọc Hầu,tertiary,106.6212667,106.6213774,10.7735893,10.7736233
8721,12,5769575452,5769575755,32582173,4,Thoại Ngọc Hầu,tertiary,106.6213598,106.6212491,10.7736807,10.7736467
8722,22,5769575451,5769575755,32582173,4,Thoại Ngọc Hầu,tertiary,106.6213811,106.6215635,10.7736247,10.7737086
8723,22,5769575755,5769575451,32582173,4,Thoại Ngọc Hầu,tertiary,106.6215385,106.6213561,10.7737632,10.7736793
8724,80,5769575448,5769575451,32582173,4,Thoại Ngọc Hầu,tertiary,106.621566,106.6222051,10.7737099,10.7740792
8725,80,5769575451,5769575448,32582173,4,Thoại Ngọc Hầu,tertiary,106.6221751,106.621536,10.7741312,10.7737619
8866,76,4102230924,5778136906,32582173,4,Thoại Ngọc Hầu,tertiary,106.6410736,106.6416286,10.7855034,10.7859214
8867,76,5778136906,4102230924,32582173,4,Thoại Ngọc Hầu,tertiary,106.6415926,106.6410376,10.7859694,10.7855514
8868,8,5769329442,4102230924,32582173,4,Thoại Ngọc Hầu,tertiary,106.6416288,106.6416871,10.7859216,10.7859662
8869,8,4102230924,5769329442,32582173,4,Thoại Ngọc Hầu,tertiary,106.6416507,106.6415924,10.7860138,10.7859692
9104,8,5767087883,366450035,32582473,4,Bùi Thanh Khiết,tertiary,106.5739835,106.5740093,10.6916541,10.6915775
9105,8,366450035,5767087883,32582473,4,Bùi Thanh Khiết,tertiary,106.5740661,106.5740403,10.6915967,10.6916733
9118,31,2216910407,2228506654,32582473,4,Bùi Thanh Khiết,tertiary,106.5758335,106.5759418,10.6864337,10.6861675
9119,31,2228506654,2216910407,32582473,4,Bùi Thanh Khiết,tertiary,106.5759974,106.5758891,10.6861901,10.6864563
9120,12,2216910399,2216910407,32582473,4,Bùi Thanh Khiết,tertiary,106.5759417,106.5759828,10.6861677,10.6860647
9121,12,2216910407,2216910399,32582473,4,Bùi Thanh Khiết,tertiary,106.5760386,106.5759975,10.6860869,10.6861899
9122,27,2228517452,2216910399,32582473,4,Bùi Thanh Khiết,tertiary,106.5759834,106.5760845,10.6860634,10.6858413
9123,27,2216910399,2228517452,32582473,4,Bùi Thanh Khiết,tertiary,106.5761391,106.576038,10.6858661,10.6860882
11155,9,366432372,366389775,32584015,4,Bến Cát,unclassified,106.6559645,106.6560366,10.7861728,10.7861285
11156,9,366389775,366432372,32584015,4,Bến Cát,unclassified,106.656068,106.6559959,10.7861797,10.786224
11157,63,366415275,366432372,32584015,4,Bến Cát,unclassified,106.6560289,106.6563909,10.7861354,10.7856831
11158,63,366432372,366415275,32584015,4,Bến Cát,unclassified,106.6564377,106.6560757,10.7857205,10.7861728
11159,43,366412916,366415275,32584015,4,Bến Cát,unclassified,106.6563909,106.6566391,10.785683,10.785373
11160,43,366415275,366412916,32584015,4,Bến Cát,unclassified,106.6566859,106.6564377,10.7854106,10.7857206
11161,24,5772478040,366412916,32584015,4,Bến Cát,unclassified,106.6566393,106.6567799,10.7853728,10.7852009
11162,24,366412916,5772478040,32584015,4,Bến Cát,unclassified,106.6568263,106.6566857,10.7852389,10.7854108
11169,7,5813728968,5813728969,32584146,4,Minh Phụng,tertiary,106.6431031,106.6431528,10.7540075,10.7540562
11170,5,5772562960,5813728968,32584146,4,Minh Phụng,tertiary,106.6431528,106.6431544,10.7540562,10.7541043
11171,10,5772562961,5772562960,32584146,4,Minh Phụng,tertiary,106.6431544,106.6431641,10.7541043,10.7542013
11172,10,4088944089,5772562961,32584146,4,Minh Phụng,tertiary,106.6431641,106.6431831,10.7542013,10.7542965
11173,10,5813728966,4088944089,32584146,4,Minh Phụng,tertiary,106.6431831,106.6431937,10.7542965,10.7543876
11174,30,4595643018,5813728966,32584146,4,Minh Phụng,tertiary,106.6431937,106.6432461,10.7543876,10.7546572
11175,10,5813728965,4595643018,32584146,4,Minh Phụng,tertiary,106.6432461,106.6432639,10.7546572,10.7547531
11176,7,4595643000,5813728965,32584146,4,Minh Phụng,tertiary,106.6432639,106.6432741,10.7547531,10.754819
11361,28,366409605,366459493,32584318,4,Đất Thánh,tertiary,106.6566531,106.6568623,10.7819684,10.782122
11362,28,366459493,366409605,32584318,4,Đất Thánh,tertiary,106.6568267,106.6566175,10.7821704,10.7820168
11363,30,4599617361,366409605,32584318,4,Đất Thánh,tertiary,106.6568662,106.6570558,10.7821255,10.7823239
11364,30,366409605,4599617361,32584318,4,Đất Thánh,tertiary,106.6570124,106.6568228,10.7823653,10.7821669
11365,15,366375474,4599617361,32584318,4,Đất Thánh,tertiary,106.6570558,106.6571529,10.7823239,10.7824255
11366,15,4599617361,366375474,32584318,4,Đất Thánh,tertiary,106.6571095,106.6570124,10.7824669,10.7823653
11367,36,4608562274,366375474,32584318,4,Đất Thánh,tertiary,106.6571528,106.6573837,10.7824254,10.7826648
11368,36,366375474,4608562274,32584318,4,Đất Thánh,tertiary,106.6573405,106.6571096,10.7827064,10.782467
11369,3,2930594549,4608562274,32584318,4,Đất Thánh,tertiary,106.6573834,106.6574045,10.7826644,10.7826856
11370,3,4608562274,2930594549,32584318,4,Đất Thánh,tertiary,106.6573619,106.6573408,10.782728,10.7827068
11371,23,5295492420,2930594549,32584318,4,Đất Thánh,tertiary,106.6574056,106.657549,10.7826868,10.782847
11372,23,2930594549,5295492420,32584318,4,Đất Thánh,tertiary,106.6575042,106.6573608,10.782887,10.7827268
11373,27,5772478571,5295492420,32584318,4,Đất Thánh,tertiary,106.6575488,106.6577173,10.7828469,10.7830328
11374,27,5295492420,5772478571,32584318,4,Đất Thánh,tertiary,106.6576729,106.6575044,10.783073,10.7828871
11375,49,366419588,5772478571,32584318,4,Đất Thánh,tertiary,106.6577173,106.6580184,10.7830328,10.783365
11376,49,5772478571,366419588,32584318,4,Đất Thánh,tertiary,106.657974,106.6576729,10.7834052,10.783073
11377,67,5295492410,366419588,32584318,4,Đất Thánh,tertiary,106.6579758,106.6584234,10.7833631,10.7829481
11378,67,366419588,5295492410,32584318,4,Đất Thánh,tertiary,106.6584642,106.6580166,10.7829921,10.7834071
11379,56,4608562277,5295492410,32584318,4,Đất Thánh,tertiary,106.6584258,106.6588327,10.7829461,10.7826397
11380,56,5295492410,4608562277,32584318,4,Đất Thánh,tertiary,106.6588687,106.6584618,10.7826877,10.7829941
11381,20,4608562278,4608562277,32584318,4,Đất Thánh,tertiary,106.6588345,106.6589904,10.7826384,10.7825386
11382,20,4608562277,4608562278,32584318,4,Đất Thánh,tertiary,106.6590228,106.6588669,10.7825892,10.782689
11383,11,366449169,4608562278,32584318,4,Đất Thánh,tertiary,106.6589867,106.6590626,10.7825415,10.7824742
11384,11,4608562278,366449169,32584318,4,Đất Thánh,tertiary,106.6591024,106.6590265,10.782519,10.7825863
11385,13,366440484,366449169,32584318,4,Đất Thánh,tertiary,106.6590813,106.6592047,10.7824666,10.7824616
11386,13,366449169,366440484,32584318,4,Đất Thánh,tertiary,106.6592071,106.6590837,10.7825216,10.7825266
11387,18,366473378,366440484,32584318,4,Đất Thánh,tertiary,106.6592103,106.659382,10.7824619,10.7824875
11388,18,366440484,366473378,32584318,4,Đất Thánh,tertiary,106.6593732,106.6592015,10.7825469,10.7825213
11389,23,366469192,366473378,32584318,4,Đất Thánh,tertiary,106.659383,106.6595916,10.7824877,10.7825256
11390,23,366473378,366469192,32584318,4,Đất Thánh,tertiary,106.6595808,106.6593722,10.7825846,10.7825467
11391,26,366422630,366469192,32584318,4,Đất Thánh,tertiary,106.6595934,106.6598252,10.782526,10.7825837
11392,26,366469192,366422630,32584318,4,Đất Thánh,tertiary,106.6598108,106.659579,10.7826419,10.7825842
11393,27,366461271,366422630,32584318,4,Đất Thánh,tertiary,106.6598309,106.6600548,10.7825857,10.7826928
11394,27,366422630,366461271,32584318,4,Đất Thánh,tertiary,106.660029,106.6598051,10.782747,10.7826399
11395,25,366416518,366461271,32584318,4,Đất Thánh,tertiary,106.6600628,106.6602271,10.7826984,10.782858
11396,25,366461271,366416518,32584318,4,Đất Thánh,tertiary,106.6601853,106.660021,10.782901,10.7827414
11397,34,366449867,366416518,32584318,4,Đất Thánh,tertiary,106.6602283,106.6604379,10.7828592,10.7830873
11398,34,366416518,366449867,32584318,4,Đất Thánh,tertiary,106.6603937,106.6601841,10.7831279,10.7828998
11399,17,4903697613,366449867,32584318,4,Đất Thánh,tertiary,106.6604027,106.6605462,10.7830806,10.7830111
11400,17,366449867,4903697613,32584318,4,Đất Thánh,tertiary,106.6605724,106.6604289,10.7830651,10.7831346
11401,19,4903697614,4903697613,32584318,4,Đất Thánh,tertiary,106.660549,106.6607153,10.7830099,10.7829493
11402,19,4903697613,4903697614,32584318,4,Đất Thánh,tertiary,106.6607359,106.6605696,10.7830057,10.7830663
11403,22,4903697615,4903697614,32584318,4,Đất Thánh,tertiary,106.6607102,106.6608845,10.7829518,10.7828471
11404,22,4903697614,4903697615,32584318,4,Đất Thánh,tertiary,106.6609153,106.660741,10.7828985,10.7830032
11405,7,5737782039,4943408399,32584342,4,Số 7,tertiary,106.6029789,106.6029143,10.8249576,10.8249497
11406,258,366441959,5737782039,32584342,4,Số 7,tertiary,106.6029143,106.6005932,10.8249497,10.8253843
11569,32,4447332019,4556716397,32584390,2,Quang Trung,primary,106.6646759,106.6644189,10.8344692,10.8346093
11570,3,366450167,4447332019,32584390,2,Quang Trung,primary,106.6644189,106.6643883,10.8346093,10.8346228
11571,16,4441525400,366450167,32584390,2,Quang Trung,primary,106.6643883,106.6642518,10.8346228,10.8346925
11572,76,5458426813,4441525400,32584390,2,Quang Trung,primary,106.6642518,106.6636337,10.8346925,10.8350107
11573,17,366369712,5458426813,32584390,2,Quang Trung,primary,106.6636337,106.6634893,10.8350107,10.8350828
11574,47,5750742190,366369712,32584390,2,Quang Trung,primary,106.6634893,106.6630875,10.8350828,10.8352343
11575,20,3169694168,5750742190,32584390,2,Quang Trung,primary,106.6630875,106.6629108,10.8352343,10.8353009
11576,11,2210912775,3169694168,32584390,2,Quang Trung,primary,106.6629108,106.6628144,10.8353009,10.8353372
11577,23,2353073457,2210912775,32584390,2,Quang Trung,primary,106.6628144,106.6626053,10.8353372,10.8353966
11578,19,5750742164,2353073457,32584390,2,Quang Trung,primary,106.6626053,106.6624374,10.8353966,10.8354471
11579,39,2269044436,5750742164,32584390,2,Quang Trung,primary,106.6624374,106.6620948,10.8354471,10.83555
11580,63,366397299,2269044436,32584390,2,Quang Trung,primary,106.6620948,106.6615304,10.83555,10.835691
11581,42,3283299615,366397299,32584390,2,Quang Trung,primary,106.6615304,106.6611571,10.835691,10.8357882
11582,61,2353073474,3283299615,32584390,2,Quang Trung,primary,106.6611571,106.660611,10.8357882,10.8359299
11583,9,5750716467,2353073474,32584390,2,Quang Trung,primary,106.660611,106.6605258,10.8359299,10.835952
11584,22,3283299616,5750716467,32584390,2,Quang Trung,primary,106.6605258,106.6603274,10.835952,10.8360024
11585,24,5891955534,3283299616,32584390,2,Quang Trung,primary,106.6603274,106.6601102,10.8360024,10.8360601
11586,28,366405666,5891955534,32584390,2,Quang Trung,primary,106.6601102,106.6598588,10.8360601,10.8361254
11587,87,2353073504,366405666,32584390,2,Quang Trung,primary,106.6598588,106.6590855,10.8361254,10.83632
11588,32,5750699239,2353073504,32584390,2,Quang Trung,primary,106.6590855,106.6587983,10.83632,10.8363912
11589,47,2353078011,5750699239,32584390,2,Quang Trung,primary,106.6587983,106.6583745,10.8363912,10.8364929
11590,5,2353078006,2353078011,32584390,2,Quang Trung,primary,106.6583745,106.6583227,10.8364929,10.8365053
12477,99,2274981493,714480432,32585389,1,Mai Chí Thọ,trunk,106.7515841,106.7517729,10.7910861,10.7919594
12478,32,5963104800,2274981493,32585389,1,Mai Chí Thọ,trunk,106.7517729,106.7518322,10.7919594,10.7922474
12479,19,4001093366,5963104800,32585389,1,Mai Chí Thọ,trunk,106.7518322,106.751868,10.7922474,10.7924212
12480,32,366398128,4001093366,32585389,1,Mai Chí Thọ,trunk,106.751868,106.7519223,10.7924212,10.7927107
12481,66,2690659787,5772606964,32585394,4,Sư Vạn Hạnh,tertiary,106.6654983,106.665878,10.7778926,10.7774246
12482,66,5772606964,2690659787,32585394,4,Sư Vạn Hạnh,tertiary,106.6659246,106.6655449,10.7774624,10.7779304
12483,33,3160542982,2690659787,32585394,4,Sư Vạn Hạnh,tertiary,106.6658785,106.6660779,10.777424,10.7771915
12484,33,2690659787,3160542982,32585394,4,Sư Vạn Hạnh,tertiary,106.6661235,106.6659241,10.7772305,10.777463
12485,68,3718387359,3160542982,32585394,4,Sư Vạn Hạnh,tertiary,106.6660772,106.6664658,10.7771923,10.7767051
12486,68,3160542982,3718387359,32585394,4,Sư Vạn Hạnh,tertiary,106.6665128,106.6661242,10.7767425,10.7772297
12487,34,698217136,3718387359,32585394,4,Sư Vạn Hạnh,tertiary,106.666466,106.6666635,10.7767049,10.7764609
12488,34,3718387359,698217136,32585394,4,Sư Vạn Hạnh,tertiary,106.6667101,106.6665126,10.7764987,10.7767427
12489,5,5518776424,698217136,32585394,4,Sư Vạn Hạnh,tertiary,106.6666636,106.6666948,10.7764608,10.7764228
12490,5,698217136,5518776424,32585394,4,Sư Vạn Hạnh,tertiary,106.6667412,106.66671,10.7764608,10.7764988
12491,47,3160542983,5518776424,32585394,4,Sư Vạn Hạnh,tertiary,106.6666948,106.666965,10.7764228,10.7760933
12492,47,5518776424,3160542983,32585394,4,Sư Vạn Hạnh,tertiary,106.6670114,106.6667412,10.7761313,10.7764608
12493,50,366428890,3160542983,32585394,4,Sư Vạn Hạnh,tertiary,106.6669647,106.6672472,10.7760936,10.7757377
12494,50,3160542983,366428890,32585394,4,Sư Vạn Hạnh,tertiary,106.6672942,106.6670117,10.7757751,10.776131
12495,30,5764945075,366428890,32585394,4,Sư Vạn Hạnh,tertiary,106.6672463,106.6674063,10.775739,10.7755145
12496,30,366428890,5764945075,32585394,4,Sư Vạn Hạnh,tertiary,106.6674551,106.6672951,10.7755493,10.7757738
12497,59,366385881,5764945075,32585394,4,Sư Vạn Hạnh,tertiary,106.6674056,106.6676987,10.7755154,10.7750686
12498,59,5764945075,366385881,32585394,4,Sư Vạn Hạnh,tertiary,106.6677489,106.6674558,10.7751016,10.7755484
12499,7,5764945097,366385881,32585394,4,Sư Vạn Hạnh,tertiary,106.6676981,106.6677331,10.7750696,10.7750114
12500,7,366385881,5764945097,32585394,4,Sư Vạn Hạnh,tertiary,106.6677845,106.6677495,10.7750424,10.7751006
12501,8,5764945090,5764945097,32585394,4,Sư Vạn Hạnh,tertiary,106.6677331,106.6677711,10.7750115,10.7749482
12502,8,5764945097,5764945090,32585394,4,Sư Vạn Hạnh,tertiary,106.6678225,106.6677845,10.774979,10.7750423
12503,43,366454460,5764945090,32585394,4,Sư Vạn Hạnh,tertiary,106.6677711,106.6679719,10.7749481,10.774614
12504,43,5764945090,366454460,32585394,4,Sư Vạn Hạnh,tertiary,106.6680233,106.6678225,10.774645,10.7749791
12505,42,3829419881,366454460,32585394,4,Sư Vạn Hạnh,tertiary,106.6679721,106.6681751,10.7746137,10.7742855
12506,42,366454460,3829419881,32585394,4,Sư Vạn Hạnh,tertiary,106.6682261,106.6680231,10.7743171,10.7746453
12507,3,5060404738,3829419881,32585394,4,Sư Vạn Hạnh,tertiary,106.6681757,106.6681944,10.7742846,10.7742568
12508,3,3829419881,5060404738,32585394,4,Sư Vạn Hạnh,tertiary,106.6682442,106.6682255,10.7742902,10.774318
12509,29,3829419885,5060404738,32585394,4,Sư Vạn Hạnh,tertiary,106.6681944,106.6683404,10.7742568,10.7740382
12510,29,5060404738,3829419885,32585394,4,Sư Vạn Hạnh,tertiary,106.6683902,106.6682442,10.7740716,10.7742902
12511,17,366463831,3829419885,32585394,4,Sư Vạn Hạnh,tertiary,106.6683405,106.6684318,10.774038,10.7739037
12512,17,3829419885,366463831,32585394,4,Sư Vạn Hạnh,tertiary,106.6684814,106.6683901,10.7739375,10.7740718
12513,36,2690659915,366463831,32585394,4,Sư Vạn Hạnh,tertiary,106.6684311,106.6686027,10.7739049,10.7736264
12514,36,366463831,2690659915,32585394,4,Sư Vạn Hạnh,tertiary,106.6686537,106.6684821,10.7736578,10.7739363
12515,77,1524373649,2690659915,32585394,4,Sư Vạn Hạnh,tertiary,106.6686017,106.6689308,10.773628,10.7730123
12516,77,2690659915,1524373649,32585394,4,Sư Vạn Hạnh,tertiary,106.6689838,106.6686547,10.7730405,10.7736562
12517,36,1524484228,1524373649,32585394,4,Sư Vạn Hạnh,tertiary,106.6689308,106.6690842,10.7730123,10.7727253
12518,36,1524373649,1524484228,32585394,4,Sư Vạn Hạnh,tertiary,106.6691372,106.6689838,10.7727535,10.7730405
12519,3,4658215963,1524484228,32585394,4,Sư Vạn Hạnh,tertiary,106.6690842,106.6690982,10.7727253,10.7726991
12520,3,1524484228,4658215963,32585394,4,Sư Vạn Hạnh,tertiary,106.6691512,106.6691372,10.7727273,10.7727535
12521,30,1524484245,4658215963,32585394,4,Sư Vạn Hạnh,tertiary,106.6690982,106.6692261,10.772699,10.7724599
12522,30,4658215963,1524484245,32585394,4,Sư Vạn Hạnh,tertiary,106.6692791,106.6691512,10.7724883,10.7727274
