,period,segment_id,date,weekday,tomtom_velocity,base_LOS,isHot,weather,temperature,district,lat,lng,is_morning
775,period_15_15,63484,2022-03-20,6,49,A,True,few clouds,27,Quận Tân Bình,10.7805284,106.6552572,0
776,period_15_15,63476,2022-03-20,6,49,A,True,few clouds,27,Quận Tân Bình,10.78439715,106.6541554,0
777,period_15_15,36725,2022-03-20,6,49,A,True,few clouds,27,Quận Tân Bình,10.7647997,106.6596625,0
778,period_15_15,63475,2022-03-20,6,49,A,True,few clouds,27,Quận Tân Bình,10.7846241,106.65409145,0
779,period_15_15,33875,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.7911773,106.65260475,0
780,period_15_15,33876,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.79128395,106.6526382,0
781,period_15_15,33877,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.79146025,106.6527003,0
782,period_15_15,33881,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.79210055,106.65301735,0
783,period_15_15,33882,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.7923372,106.6531312,0
784,period_15_15,33878,2022-03-20,6,50,A,True,few clouds,27,Quận Tân Bình,10.7916573,106.65278215,0
785,period_15_15,40476,2022-03-20,6,43,A,True,few clouds,27,Quận 10,10.77346395,106.6770815,0
786,period_15_15,40477,2022-03-20,6,43,A,True,few clouds,27,Quận 10,10.7727322,106.67591495,0
787,period_15_15,40478,2022-03-20,6,43,A,True,few clouds,27,Quận 10,10.77229725,106.67522445,0
788,period_15_15,40479,2022-03-20,6,43,A,True,few clouds,27,Quận 10,10.77195745,106.67468855,0
789,period_15_15,40480,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.77152665,106.6739998,0
790,period_15_15,40481,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7711409,106.6733538,0
791,period_15_15,49184,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76706785,106.66591735,0
792,period_15_15,49186,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76760455,106.66687375,0
793,period_15_15,49188,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7679513,106.66748995,0
794,period_15_15,69636,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7663372,106.6645378,0
795,period_15_15,63366,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76494795,106.66195605,0
796,period_15_15,63639,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7705163,106.6722393,0
797,period_15_15,63640,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7700208,106.6713394,0
798,period_15_15,63641,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7698981,106.67111425,0
799,period_15_15,63642,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76976565,106.67087125,0
800,period_15_15,63643,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7694933,106.67038415,0
801,period_15_15,63364,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7656948,106.66335045,0
802,period_15_15,63365,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76517595,106.6623789,0
803,period_15_15,63368,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76475905,106.66159825,0
804,period_15_15,63369,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7646898,106.66146855,0
805,period_15_15,63370,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.7645859,106.6612736,0
806,period_15_15,63371,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76444145,106.66100235,0
807,period_15_15,63372,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76421895,106.6605845,0
808,period_15_15,63373,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76403695,106.66024265,0
809,period_15_15,63374,2022-03-20,6,32,B,True,few clouds,27,Quận 10,10.76396085,106.66009975,0
810,period_15_15,4442,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78362905,106.65441705,0
811,period_15_15,4443,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78368545,106.65439645,0
812,period_15_15,8652,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7779706,106.6711239,0
813,period_15_15,8653,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7780266,106.6711025,0
814,period_15_15,8654,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7780206,106.67125885,0
815,period_15_15,8655,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7780776,106.67124005,0
816,period_15_15,8656,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7780653,106.6713902,0
817,period_15_15,8657,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7781221,106.6713708,0
818,period_15_15,8658,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7781332,106.6715743,0
819,period_15_15,8659,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7781888,106.6715519,0
820,period_15_15,8660,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7781703,106.6716671,0
821,period_15_15,8661,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7782263,106.6716457,0
822,period_15_15,8662,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7782159,106.67178395,0
823,period_15_15,8663,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7782717,106.67176215,0
824,period_15_15,8664,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7782608,106.6718995,0
825,period_15_15,8665,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.778317,106.6718783,0
826,period_15_15,8666,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7782788,106.67194585,0
827,period_15_15,8667,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7783346,106.67192385,0
828,period_15_15,8668,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7783726,106.67218735,0
829,period_15_15,8669,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7784286,106.67216575,0
830,period_15_15,8670,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77846935,106.67243805,0
831,period_15_15,8671,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77852555,106.67241705,0
832,period_15_15,8672,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7785606,106.67268475,0
833,period_15_15,8673,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7786168,106.67266395,0
834,period_15_15,8674,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77869895,106.6730993,0
835,period_15_15,8675,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77875635,106.6730821,0
836,period_15_15,8676,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.778782,106.67336675,0
837,period_15_15,8677,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7788386,106.67334675,0
838,period_15_15,8678,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7789093,106.67371215,0
839,period_15_15,8679,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7789655,106.67369135,0
840,period_15_15,8680,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77903075,106.67402985,0
841,period_15_15,8681,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77908435,106.67400305,0
842,period_15_15,8682,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.779131499999998,106.67429125,0
843,period_15_15,8683,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7791877,106.67427025,0
844,period_15_15,8684,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77926235,106.67463505,0
845,period_15_15,8685,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77931815,106.67461305,0
846,period_15_15,8686,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.779357350000002,106.67489015,0
847,period_15_15,8687,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77941395,106.67486995,0
848,period_15_15,8688,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77941435,106.67505015,0
849,period_15_15,8689,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77947115,106.67503095,0
850,period_15_15,8690,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7794451,106.67513375,0
851,period_15_15,8691,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7795013,106.67511275,0
852,period_15_15,8692,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7795241,106.6753402,0
853,period_15_15,8693,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.7795801,106.6753184,0
854,period_15_15,8694,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77958135,106.6754848,0
855,period_15_15,8695,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77963555,106.6754592,0
856,period_15_15,8696,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.779660150000002,106.67568835,0
857,period_15_15,8697,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77971615,106.67566695,0
858,period_15_15,8698,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77977505,106.67598665,0
859,period_15_15,8699,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77983105,106.67596485,0
860,period_15_15,8700,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77985545,106.67619215,0
861,period_15_15,8701,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77991125,106.67617015,0
862,period_15_15,8702,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77993605,106.6763974,0
863,period_15_15,8703,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77999185,106.6763754,0
864,period_15_15,8704,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78001695,106.67660255,0
865,period_15_15,8705,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78007275,106.67658055,0
866,period_15_15,8706,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78009815,106.6768077,0
867,period_15_15,8707,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78015395,106.6767855,0
868,period_15_15,8708,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78019665,106.67699575,0
869,period_15_15,8709,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.78024605,106.67696175,0
870,period_15_15,11155,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78615065,106.65600055,0
871,period_15_15,11156,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78620185,106.65603195,0
872,period_15_15,11157,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78590925,106.6562099,0
873,period_15_15,11158,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78594665,106.6562567,0
874,period_15_15,11159,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.785528,106.656515,0
875,period_15_15,11160,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7855656,106.6565618,0
876,period_15_15,11161,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78528685,106.6567096,0
877,period_15_15,11162,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78532485,106.656756,0
878,period_15_15,11361,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7820452,106.6567577,0
879,period_15_15,11362,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7820936,106.6567221,0
880,period_15_15,11363,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7822247,106.656961,0
881,period_15_15,11364,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7822661,106.6569176,0
882,period_15_15,11365,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7823747,106.65710435,0
883,period_15_15,11366,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7824161,106.65706095,0
884,period_15_15,11367,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7825451,106.65726825,0
885,period_15_15,11368,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7825867,106.65722505,0
886,period_15_15,11369,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.782675,106.65739395,0
887,period_15_15,11370,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7827174,106.65735135,0
888,period_15_15,11371,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7827669,106.6574773,0
889,period_15_15,11372,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7828069,106.6574325,0
890,period_15_15,11373,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78293985,106.65763305,0
891,period_15_15,11374,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78298005,106.65758865,0
892,period_15_15,11375,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7831989,106.65786785,0
893,period_15_15,11376,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7832391,106.65782345,0
894,period_15_15,11377,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7831556,106.6581996,0
895,period_15_15,11378,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7831996,106.6582404,0
896,period_15_15,11379,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7827929,106.65862925,0
897,period_15_15,11380,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7828409,106.65866525,0
898,period_15_15,11381,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7825885,106.65891245,0
899,period_15_15,11382,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7826391,106.65894485,0
900,period_15_15,11383,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78250785,106.65902465,0
901,period_15_15,11384,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78255265,106.65906445,0
902,period_15_15,11385,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7824641,106.659143,0
903,period_15_15,11386,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7825241,106.6591454,0
904,period_15_15,11387,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7824747,106.65929615,0
905,period_15_15,11388,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7825341,106.65928735,0
906,period_15_15,11389,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78250665,106.6594873,0
907,period_15_15,11390,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78256565,106.6594765,0
908,period_15_15,11391,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78255485,106.6597093,0
909,period_15_15,11392,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78261305,106.6596949,0
910,period_15_15,11393,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78263925,106.65994285,0
911,period_15_15,11394,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78269345,106.65991705,0
912,period_15_15,11395,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7827782,106.66014495,0
913,period_15_15,11396,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7828212,106.66010315,0
914,period_15_15,11397,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78297325,106.6603331,0
915,period_15_15,11398,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78301385,106.6602889,0
916,period_15_15,11399,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78304585,106.66047445,0
917,period_15_15,11400,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78309985,106.66050065,0
918,period_15_15,11401,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7829796,106.66063215,0
919,period_15_15,11402,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.783036,106.66065275,0
920,period_15_15,11403,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78289945,106.66079735,0
921,period_15_15,11404,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78295085,106.66082815,0
922,period_15_15,14395,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88811035,106.59377915,0
923,period_15_15,14396,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88805355,106.59379835,0
924,period_15_15,14397,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88765805,106.59243935,0
925,period_15_15,14398,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88760145,106.59245895,0
926,period_15_15,14399,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8875536,106.5921384,0
927,period_15_15,14400,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.887497,106.592158,0
928,period_15_15,14401,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8874428,106.5918038,0
929,period_15_15,14402,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8873856,106.591822,0
930,period_15_15,14403,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8873633,106.59155735,0
931,period_15_15,14404,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8873063,106.59157635,0
932,period_15_15,14405,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8871316,106.5908733,0
933,period_15_15,14406,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8870748,106.5908925,0
934,period_15_15,14407,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.886814950000002,106.58995045,0
935,period_15_15,14408,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88675835,106.58997045,0
936,period_15_15,14409,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88667605,106.5895558,0
937,period_15_15,14410,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88661945,106.5895758,0
938,period_15_15,14411,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8866262,106.58941235,0
939,period_15_15,14412,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8865694,106.58943155,0
940,period_15_15,14413,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8865772,106.5892718,0
941,period_15_15,14414,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8865206,106.5892918,0
942,period_15_15,14415,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8864363,106.5889975,0
943,period_15_15,14416,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8863849,106.5890285,0
944,period_15_15,14417,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.886086,106.58862565,0
945,period_15_15,14418,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8860486,106.58867265,0
946,period_15_15,14419,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8855849,106.58824295,0
947,period_15_15,14420,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8855495,106.58829135,0
948,period_15_15,14421,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88505145,106.5878387,0
949,period_15_15,14422,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88501445,106.5878859,0
950,period_15_15,14423,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88459905,106.5874978,0
951,period_15_15,14424,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.88456425,106.5875466,0
952,period_15_15,14425,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8842451,106.587232,0
953,period_15_15,14426,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8842079,106.587279,0
954,period_15_15,14427,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8840429,106.58707225,0
955,period_15_15,14428,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.8840057,106.58711925,0
956,period_15_15,15402,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77041265,106.6581174,0
957,period_15_15,15404,2022-03-20,6,30,B,True,few clouds,27,Quận 3,10.77042255,106.65816175,0
958,period_15_15,16224,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78476655,106.6568736,0
959,period_15_15,16225,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78477215,106.6568138,0
960,period_15_15,16226,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7849578,106.65689485,0
961,period_15_15,16227,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7849654,106.65683525,0
962,period_15_15,16228,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7851036,106.65689875,0
963,period_15_15,16229,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7850922,106.65683975,0
964,period_15_15,16230,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.785197,106.6568565,0
965,period_15_15,16231,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.785162,106.6568079,0
966,period_15_15,16522,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79065295,106.65706345,0
967,period_15_15,16523,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79062395,106.65711605,0
968,period_15_15,16524,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79018155,106.6567936,0
969,period_15_15,16525,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79015095,106.6568452,0
970,period_15_15,16526,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78989495,106.6566245,0
971,period_15_15,16527,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78986455,106.6566761,0
972,period_15_15,16528,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78975025,106.65654235,0
973,period_15_15,16529,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78972085,106.65659475,0
974,period_15_15,16530,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7895821,106.65644825,0
975,period_15_15,16531,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7895529,106.65650065,0
976,period_15_15,16532,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7894192,106.656355,0
977,period_15_15,16533,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7893892,106.656407,0
978,period_15_15,16534,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78928755,106.65627875,0
979,period_15_15,16535,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78925755,106.65633075,0
980,period_15_15,16536,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7890769,106.65616085,0
981,period_15_15,16537,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7890477,106.65621325,0
982,period_15_15,16538,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78863775,106.65627225,0
983,period_15_15,16539,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78867935,106.65631565,0
984,period_15_15,16540,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7884076,106.65649005,0
985,period_15_15,16541,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.788443,106.65653845,0
986,period_15_15,16542,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78838415,106.65650105,0
987,period_15_15,16543,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78840035,106.65655885,0
988,period_15_15,23441,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7809909,106.66974825,0
989,period_15_15,23442,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7810135,106.66980385,0
990,period_15_15,23443,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7805456,106.66992905,0
991,period_15_15,23444,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7805682,106.66998465,0
992,period_15_15,23445,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7797795,106.67024015,0
993,period_15_15,23446,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.7798021,106.67029575,0
994,period_15_15,23447,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.77912165,106.67050735,0
995,period_15_15,23448,2022-03-20,6,30,B,True,few clouds,27,Quận 10,10.779144250000002,106.67056295,0
996,period_15_15,25902,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.781468,106.65534335,0
997,period_15_15,25903,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7815154,106.65530655,0
998,period_15_15,25904,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78166075,106.65558075,0
999,period_15_15,25905,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78170195,106.65553715,0
1000,period_15_15,25906,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78174975,106.65593625,0
1001,period_15_15,25907,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78180855,106.65592445,0
1002,period_15_15,25908,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7818263,106.6563174,0
1003,period_15_15,25909,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7818851,106.6563056,0
1004,period_15_15,25910,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78185215,106.65644605,0
1005,period_15_15,25911,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78191095,106.65643425,0
1006,period_15_15,25912,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.781924,106.65660365,0
1007,period_15_15,25913,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7819686,106.65656365,0
1008,period_15_15,33825,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7857517,106.6541763,0
1009,period_15_15,33826,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7856939,106.6541925,0
1010,period_15_15,33827,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78596585,106.65518555,0
1011,period_15_15,33828,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78602385,106.65516975,0
1012,period_15_15,33829,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78616135,106.65593095,0
1013,period_15_15,33830,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.78622075,106.65592275,0
1014,period_15_15,33831,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.79013615,106.6525822,0
1015,period_15_15,33832,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79016215,106.6525282,0
1016,period_15_15,33833,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.79018315,106.6525959,0
1017,period_15_15,33834,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79019015,106.6525363,0
1018,period_15_15,33836,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7902191,106.6525348,0
1019,period_15_15,33837,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.790276,106.6525762,0
1020,period_15_15,33838,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7902454,106.6525246,0
1021,period_15_15,33839,2022-03-20,6,30,B,True,few clouds,27,Quận 11,10.79031115,106.6525471,0
1022,period_15_15,33840,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79026635,106.6525073,0
1023,period_15_15,33841,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.790336,106.6525089,0
1024,period_15_15,33842,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.7902814,106.6524841,0
1025,period_15_15,33843,2022-03-20,6,30,B,True,few clouds,27,Quận Tân Bình,10.79034855,106.652465,0
