,_id,length,end_node,start_node,street,street_level,street_name,street_type,slng,elng,slat,elat,district,lng,lat
1888,41732,9,4440166383,2496916479,242172381,2,Nguyễn Thái Sơn,primary,106.6829032,106.6829617,10.8196168,10.8196741,Quận Gò Vấp,106.68293245000001,10.81964545
1889,41733,32,3167044462,4440166383,242172381,2,Nguyễn Thái Sơn,primary,106.6829617,106.6831457,10.8196741,10.8199071,Quận Gò Vấp,106.6830537,10.819790600000001
1890,41734,11,4440166384,3167044462,242172381,2,Nguyễn Thái Sơn,primary,106.6831457,106.6832114,10.8199071,10.8199902,Quận Gò Vấp,106.68317855000001,10.81994865
1891,41735,1,5783263370,4440166384,242172381,2,Nguyễn Thái Sơn,primary,106.6832114,106.68322,10.8199902,10.8200046,Quận Gò Vấp,106.6832157,10.8199974
1892,41736,54,2496916468,5783263370,242172381,2,Nguyễn Thái Sơn,primary,106.68322,106.6834728,10.8200046,10.8204269,Quận Gò Vấp,106.6833464,10.82021575
1893,41774,281,5733272816,2209481076,242179160,2,Quốc Lộ 50,primary,106.6557616,106.6558057,10.7199021,10.722432,Quận 8,106.65578365,10.72116705
1894,41775,281,2209481076,5733272816,242179160,2,Quốc Lộ 50,primary,106.6557457,106.6557016,10.722433,10.7199031,Quận 8,106.65572365,10.72116805
1895,41830,42,3112832481,2495870411,242179160,2,Quốc Lộ 50,primary,106.6561769,106.656193,10.7334963,10.7338821,Quận 8,106.65618495000001,10.7336892
1896,41831,42,2495870411,3112832481,242179160,2,Quốc Lộ 50,primary,106.656133,106.6561169,10.7338847,10.7334989,Quận 8,106.65612494999999,10.7336918
1897,41832,16,5755153786,3112832481,242179160,2,Quốc Lộ 50,primary,106.656193,106.6561959,10.7338828,10.7340325,Quận 8,106.65619445,10.73395765
1898,41833,16,3112832481,5755153786,242179160,2,Quốc Lộ 50,primary,106.6561359,106.656133,10.7340337,10.733884,Quận 8,106.65613445,10.73395885
1899,41834,12,4652534427,5755153786,242179160,2,Quốc Lộ 50,primary,106.6561959,106.6561978,10.7340326,10.7341472,Quận 8,106.65619685,10.7340899
1900,41835,12,5755153786,4652534427,242179160,2,Quốc Lộ 50,primary,106.6561378,106.6561359,10.7341482,10.7340336,Quận 8,106.65613685,10.7340909
1901,41836,50,5755051488,4652534427,242179160,2,Quốc Lộ 50,primary,106.6561978,106.6562051,10.7341472,10.7346016,Quận 8,106.65620145,10.7343744
1902,41837,50,4652534427,5755051488,242179160,2,Quốc Lộ 50,primary,106.6561451,106.6561378,10.7346026,10.7341482,Quận 8,106.65614145,10.734375400000001
1903,41864,9,2302073746,4628105870,242307736,3,Hẻm 297 Lý Thường Kiệt,primary_link,106.6563851,106.6564706,10.7765159,10.7765414,Quận 10,106.65642785,10.77652865
1904,41865,9,4628105870,2302073746,242307736,3,Hẻm 297 Lý Thường Kiệt,primary_link,106.6564534,106.6563679,10.7765988,10.7765733,Quận 10,106.65641065,10.77658605
1905,41866,20,2498079016,5772606970,242307849,4,Thành Thái,tertiary,106.6636154,106.6634785,10.7764553,10.7765809,Quận 10,106.66354695,10.7765181
1906,41867,119,2498079022,2498079016,242307849,4,Thành Thái,tertiary,106.6634785,106.6626903,10.7765809,10.7773228,Quận 10,106.6630844,10.77695185
1907,41868,145,2498079019,2498079022,242307849,4,Thành Thái,tertiary,106.6626903,106.6617292,10.7773228,10.7782236,Quận 10,106.66220974999999,10.7777732
1908,41869,202,2498079024,2498079019,242307849,4,Thành Thái,tertiary,106.6617292,106.6603994,10.7782236,10.7794909,Quận 10,106.66106429999999,10.778857250000001
1909,41870,42,5772557710,2498079024,242307849,4,Thành Thái,tertiary,106.6603994,106.6601118,10.7794909,10.7797475,Quận 10,106.6602556,10.779619199999999
1910,41871,89,2498079018,5772557710,242307849,4,Thành Thái,tertiary,106.6601118,106.6595074,10.7797475,10.7802867,Quận 10,106.65980959999999,10.780017099999998
1911,41872,86,5772558123,2498079018,242307849,4,Thành Thái,tertiary,106.6595074,106.658922,10.7802867,10.780807,Quận 10,106.6592147,10.78054685
1912,41873,4,3118842032,5772606967,242307851,4,Thành Thái,tertiary,106.6635898,106.6636087,10.7763702,10.7763316,Quận 10,106.66359925,10.7763509
1913,41874,4,5772606967,3118842032,242307851,4,Thành Thái,tertiary,106.6636625,106.6636436,10.776358,10.7763966,Quận 10,106.66365305,10.7763773
1914,41875,50,3887838930,3118842032,242307851,4,Thành Thái,tertiary,106.6636077,106.6637745,10.7763337,10.7759135,Quận 10,106.6636911,10.7761236
1915,41876,50,3118842032,3887838930,242307851,4,Thành Thái,tertiary,106.6638303,106.6636635,10.7759357,10.7763559,Quận 10,106.6637469,10.7761458
1916,41877,12,3887793637,3887838930,242307851,4,Thành Thái,tertiary,106.6637744,106.6638154,10.7759138,10.7758081,Quận 10,106.6637949,10.77586095
1917,41878,12,3887838930,3887793637,242307851,4,Thành Thái,tertiary,106.6638714,106.6638304,10.7758297,10.7759354,Quận 10,106.6638509,10.775882549999999
1918,41879,28,366378916,3887793637,242307851,4,Thành Thái,tertiary,106.6638154,106.6639095,10.7758081,10.7755654,Quận 10,106.66386245000001,10.77568675
1919,41880,28,3887793637,366378916,242307851,4,Thành Thái,tertiary,106.6639655,106.6638714,10.775587,10.7758297,Quận 10,106.66391845000001,10.775708349999999
1920,41881,37,3887838927,366378916,242307851,4,Thành Thái,tertiary,106.6639095,106.664032,10.7755654,10.7752492,Quận 10,106.66397075,10.7754073
1921,41882,37,366378916,3887838927,242307851,4,Thành Thái,tertiary,106.664088,106.6639655,10.7752708,10.775587,Quận 10,106.66402675,10.7754289
1922,41883,45,3887838920,3887838927,242307851,4,Thành Thái,tertiary,106.664032,106.6641812,10.7752492,10.7748645,Quận 10,106.6641066,10.775056849999999
1923,41884,45,3887838927,3887838920,242307851,4,Thành Thái,tertiary,106.6642372,106.664088,10.7748861,10.7752708,Quận 10,106.6641626,10.775078449999999
1924,41885,14,3887803775,3887838920,242307851,4,Thành Thái,tertiary,106.6641815,106.6642297,10.7748639,10.774747,Quận 10,106.6642056,10.774805449999999
1925,41886,14,3887838920,3887803775,242307851,4,Thành Thái,tertiary,106.6642851,106.6642369,10.7747698,10.7748867,Quận 10,106.66426100000001,10.774828249999999
1926,41887,23,3887803773,3887803775,242307851,4,Thành Thái,tertiary,106.6642294,106.6643051,10.7747477,10.7745503,Quận 10,106.66426725,10.774649
1927,41888,23,3887803775,3887803773,242307851,4,Thành Thái,tertiary,106.6643611,106.6642854,10.7745717,10.7747691,Quận 10,106.66432325,10.7746704
1928,41889,26,5778872954,3887803773,242307851,4,Thành Thái,tertiary,106.6643051,106.6643907,10.7745502,10.7743295,Quận 10,106.6643479,10.77443985
1929,41890,26,3887803773,5778872954,242307851,4,Thành Thái,tertiary,106.6644467,106.6643611,10.7743511,10.7745718,Quận 10,106.6644039,10.77446145
1930,41891,14,3887803778,5778872954,242307851,4,Thành Thái,tertiary,106.6643904,106.6644331,10.7743303,10.7742092,Quận 10,106.66441175,10.77426975
1931,41892,14,5778872954,3887803778,242307851,4,Thành Thái,tertiary,106.6644897,106.664447,10.7742292,10.7743503,Quận 10,106.66446834999999,10.774289750000001
1932,41893,18,3887838919,3887803778,242307851,4,Thành Thái,tertiary,106.6644337,106.664497,10.7742078,10.7740542,Quận 10,106.66446535,10.774131
1933,41894,18,3887803778,3887838919,242307851,4,Thành Thái,tertiary,106.6645524,106.6644891,10.774077,10.7742306,Quận 10,106.66452075000001,10.7741538
1934,41895,17,3887838910,3887838919,242307851,4,Thành Thái,tertiary,106.6644965,106.6645487,10.7740554,10.7739107,Quận 10,106.6645226,10.77398305
1935,41896,17,3887838919,3887838910,242307851,4,Thành Thái,tertiary,106.6646051,106.6645529,10.7739311,10.7740758,Quận 10,106.664579,10.77400345
1936,41897,11,3118842033,3887838910,242307851,4,Thành Thái,tertiary,106.664549,106.6645859,10.77391,10.7738155,Quận 10,106.66456744999999,10.77386275
1937,41898,11,3887838910,3118842033,242307851,4,Thành Thái,tertiary,106.6646417,106.6646048,10.7738373,10.7739318,Quận 10,106.66462325,10.77388455
1938,41899,12,5073779363,3118842033,242307851,4,Thành Thái,tertiary,106.6645859,106.6646263,10.7738154,10.7737124,Quận 10,106.6646061,10.7737639
1939,41900,12,3118842033,5073779363,242307851,4,Thành Thái,tertiary,106.6646821,106.6646417,10.7737344,10.7738374,Quận 10,106.6646619,10.7737859
1940,41901,4,3887838914,5073779363,242307851,4,Thành Thái,tertiary,106.6646266,106.6646429,10.7737116,10.7736734,Quận 10,106.66463475,10.7736925
1941,41902,4,5073779363,3887838914,242307851,4,Thành Thái,tertiary,106.6646981,106.6646818,10.773697,10.7737352,Quận 10,106.66468995,10.773716100000001
1942,41903,35,5778872955,3887838914,242307851,4,Thành Thái,tertiary,106.6646434,106.6647826,10.7736723,10.7733807,Quận 10,106.664713,10.7735265
1943,41904,35,3887838914,5778872955,242307851,4,Thành Thái,tertiary,106.6648368,106.6646976,10.7734065,10.7736981,Quận 10,106.6647672,10.7735523
1944,41905,107,5778872956,5778872955,242307851,4,Thành Thái,tertiary,106.6647815,106.6651087,10.7733834,10.7724762,Quận 10,106.66494510000001,10.7729298
1945,41906,107,5778872955,5778872956,242307851,4,Thành Thái,tertiary,106.6651651,106.6648379,10.7724966,10.7734038,Quận 10,106.66500149999999,10.7729502
1946,41907,11,5778872957,5778872956,242307851,4,Thành Thái,tertiary,106.665109,106.6651469,10.7724754,10.7723792,Quận 10,106.66512795,10.7724273
1947,41908,11,5778872956,5778872957,242307851,4,Thành Thái,tertiary,106.6652027,106.6651648,10.7724012,10.7724974,Quận 10,106.66518375,10.7724493
1948,41909,29,5778872958,5778872957,242307851,4,Thành Thái,tertiary,106.6651468,106.6652431,10.7723794,10.7721304,Quận 10,106.66519495,10.7722549
1949,41910,29,5778872957,5778872958,242307851,4,Thành Thái,tertiary,106.6652991,106.6652028,10.772152,10.772401,Quận 10,106.66525095,10.7722765
1950,41911,36,5778872959,5778872958,242307851,4,Thành Thái,tertiary,106.6652431,106.6653612,10.7721304,10.7718253,Quận 10,106.66530215,10.771977849999999
1951,41912,36,5778872958,5778872959,242307851,4,Thành Thái,tertiary,106.6654172,106.6652991,10.7718469,10.772152,Quận 10,106.66535815,10.77199945
1952,41913,4,5778872960,5778872959,242307851,4,Thành Thái,tertiary,106.6653616,106.665376,10.7718244,10.7717904,Quận 10,106.6653688,10.7718074
1953,41914,4,5778872959,5778872960,242307851,4,Thành Thái,tertiary,106.6654312,106.6654168,10.7718138,10.7718478,Quận 10,106.665424,10.7718308
1954,41915,6,366457979,5778872960,242307851,4,Thành Thái,tertiary,106.6653752,106.665395,10.7717925,10.7717336,Quận 10,106.66538510000001,10.77176305
1955,41916,6,5778872960,366457979,242307851,4,Thành Thái,tertiary,106.6654518,106.665432,10.7717528,10.7718117,Quận 10,106.66544189999999,10.771782250000001
1956,41917,83,5765019210,366457979,242307851,4,Thành Thái,tertiary,106.6653954,106.6656696,10.7717323,10.7710279,Quận 10,106.6655325,10.7713801
1957,41918,83,366457979,5765019210,242307851,4,Thành Thái,tertiary,106.6657256,106.6654514,10.7710497,10.7717541,Quận 10,106.6655885,10.7714019
1958,41919,151,5778872961,5765019210,242307851,4,Thành Thái,tertiary,106.6656696,106.6661589,10.771028,10.769756,Quận 10,106.66591425,10.770392
1959,41920,151,5765019210,5778872961,242307851,4,Thành Thái,tertiary,106.6662149,106.6657256,10.7697776,10.7710496,Quận 10,106.66597025,10.7704136
1960,41921,46,5778872962,5778872961,242307851,4,Thành Thái,tertiary,106.6661589,106.666311,10.769756,10.7693635,Quận 10,106.66623494999999,10.769559749999999
1961,41922,46,5778872961,5778872962,242307851,4,Thành Thái,tertiary,106.666367,106.6662149,10.7693851,10.7697776,Quận 10,106.66629094999999,10.76958135
1962,41923,37,5778872963,5778872962,242307851,4,Thành Thái,tertiary,106.6663123,106.6664657,10.7693607,10.7690587,Quận 10,106.66638900000001,10.769209700000001
1963,41924,37,5778872962,5778872963,242307851,4,Thành Thái,tertiary,106.6665191,106.6663657,10.7690859,10.7693879,Quận 10,106.6664424,10.7692369
1964,41925,47,5757841614,5778872963,242307851,4,Thành Thái,tertiary,106.6664652,106.6666443,10.7690597,10.7686716,Quận 10,106.66655475,10.768865649999999
1965,41926,47,5778872963,5757841614,242307851,4,Thành Thái,tertiary,106.6666987,106.6665196,10.7686968,10.7690849,Quận 10,106.66660915,10.76889085
1966,41927,16,5778872964,5757841614,242307851,4,Thành Thái,tertiary,106.6666443,106.6667081,10.7686716,10.7685343,Quận 10,106.6666762,10.76860295
1967,41928,16,5757841614,5778872964,242307851,4,Thành Thái,tertiary,106.6667625,106.6666987,10.7685595,10.7686968,Quận 10,106.6667306,10.768628150000001
1968,41929,40,5778872965,5778872964,242307851,4,Thành Thái,tertiary,106.666708,106.6668596,10.7685345,10.7682015,Quận 10,106.66678379999999,10.768367999999999
1969,41930,40,5778872964,5778872965,242307851,4,Thành Thái,tertiary,106.6669142,106.6667626,10.7682263,10.7685593,Quận 10,106.66683839999999,10.7683928
1970,41931,5,5778872966,5778872965,242307851,4,Thành Thái,tertiary,106.6668601,106.6668812,10.7682004,10.7681586,Quận 10,106.66687064999999,10.768179499999999
1971,41932,5,5778872965,5778872966,242307851,4,Thành Thái,tertiary,106.6669348,106.6669137,10.7681856,10.7682274,Quận 10,106.66692425,10.768206500000002
1972,41933,1,5892098005,5778872966,242307851,4,Thành Thái,tertiary,106.6668818,106.6668891,10.7681575,10.7681444,Quận 10,106.66688545,10.768150949999999
1973,41934,1,5778872966,5892098005,242307851,4,Thành Thái,tertiary,106.6669415,106.6669342,10.7681736,10.7681867,Quận 10,106.66693785,10.76818015
1974,41935,3,5892098006,5892098005,242307851,4,Thành Thái,tertiary,106.6668884,106.6669018,10.7681457,10.7681187,Quận 10,106.6668951,10.7681322
1975,41936,3,5892098005,5892098006,242307851,4,Thành Thái,tertiary,106.6669556,106.6669422,10.7681453,10.7681723,Quận 10,106.6669489,10.7681588
1976,41937,10,2498079022,2233616175,242307852,4,Thành Thái,tertiary_link,106.662649,106.6627121,10.7772357,10.7773022,Quận 10,106.66268055,10.77726895
1977,41938,10,2233616175,2498079022,242307852,4,Thành Thái,tertiary_link,106.6626685,106.6626054,10.7773434,10.7772769,Quận 10,106.66263695,10.77731015
1978,41939,19,2498090916,698217082,242309084,2,Lý Thái Tổ,primary,106.6746232,106.6747964,10.7675717,10.7675184,Quận 10,106.6747098,10.767545049999999
1979,41940,10,3342060872,2498090916,242309084,2,Lý Thái Tổ,primary,106.6747964,106.6748898,10.7675184,10.7674905,Quận 10,106.6748431,10.76750445
1980,41950,45,2498090917,2498092000,242309084,2,Lý Thái Tổ,primary,106.6809803,106.6813832,10.7656031,10.7654899,Quận 10,106.68118175000001,10.7655465
1981,42324,13,2592269705,5356329017,253275186,3,Cộng Hoà,primary_link,106.6351467,106.635049,10.8072173,10.8071373,Quận Tân Bình,106.63509785,10.8071773
1982,42325,17,5765322020,5765322022,254032690,3,Hậu Giang,secondary,106.6239133,106.6240601,10.7453713,10.7453112,Quận 6,106.62398669999999,10.74534125
1983,42326,17,5765322022,5765322020,254032690,3,Hậu Giang,secondary,106.6240829,106.6239361,10.7453668,10.7454269,Quận 6,106.6240095,10.745396849999999
1984,42395,11,366405313,4984435279,254032690,3,Hậu Giang,secondary,106.6351629,106.63526,10.7480712,10.7481038,Quận 6,106.63521145,10.7480875
1985,42396,11,4984435279,366405313,254032690,3,Hậu Giang,secondary,106.635241,106.6351439,10.7481606,10.748128,Quận 6,106.63519245,10.7481443
1986,42397,87,366402366,366405313,254032690,3,Hậu Giang,secondary,106.6352567,106.636037,10.7481028,10.7482667,Quận 6,106.63564685,10.74818475
1987,42398,87,366405313,366402366,254032690,3,Hậu Giang,secondary,106.6360246,106.6352443,10.7483255,10.7481616,Quận 6,106.63563445,10.74824355
1988,42399,8,5502531298,366402366,254032690,3,Hậu Giang,secondary,106.6360383,106.6361164,10.7482671,10.7482873,Quận 6,106.63607735,10.7482772
1989,42400,8,366402366,5502531298,254032690,3,Hậu Giang,secondary,106.6361014,106.6360233,10.7483453,10.7483251,Quận 6,106.63606235,10.7483352
1990,42401,58,4195198521,5502531298,254032690,3,Hậu Giang,secondary,106.6361164,106.6366387,10.7482873,10.7484221,Quận 6,106.63637755,10.7483547
1991,42402,58,5502531298,4195198521,254032690,3,Hậu Giang,secondary,106.6366237,106.6361014,10.7484801,10.7483453,Quận 6,106.63636255,10.7484127
1992,42403,18,366441983,4195198521,254032690,3,Hậu Giang,secondary,106.6366387,106.6368043,10.7484221,10.7484649,Quận 6,106.6367215,10.7484435
1993,42404,18,4195198521,366441983,254032690,3,Hậu Giang,secondary,106.6367893,106.6366237,10.7485229,10.7484801,Quận 6,106.6367065,10.7485015
1994,42405,179,4943487546,366441983,254032690,3,Hậu Giang,secondary,106.636804,106.6384008,10.7484648,10.7488588,Quận 6,106.63760239999999,10.7486618
1995,42406,179,366441983,4943487546,254032690,3,Hậu Giang,secondary,106.6383864,106.6367896,10.748917,10.748523,Quận 6,106.637588,10.74872
1996,42407,11,366443262,4943487546,254032690,3,Hậu Giang,secondary,106.6383992,106.6385003,10.7488584,10.7488776,Quận 6,106.63844975,10.748868
1997,42408,11,4943487546,366443262,254032690,3,Hậu Giang,secondary,106.6384891,106.638388,10.7489366,10.7489174,Quận 6,106.63843855,10.748927
1998,42409,5,366374471,366443262,254032690,3,Hậu Giang,secondary,106.6385032,106.6385515,10.7488783,10.7488926,Quận 6,106.63852735,10.74888545
1999,42410,5,366443262,366374471,254032690,3,Hậu Giang,secondary,106.6385345,106.6384862,10.7489502,10.7489359,Quận 6,106.63851035,10.74894305
2000,42411,6,3339195262,366374471,254032690,3,Hậu Giang,secondary,106.6385495,106.6386105,10.7488921,10.7489057,Quận 6,106.63857999999999,10.7488989
2001,42412,6,366374471,3339195262,254032690,3,Hậu Giang,secondary,106.6385975,106.6385365,10.7489643,10.7489507,Quận 6,106.638567,10.7489575
2002,42413,7,5800215570,3339195262,254032690,3,Hậu Giang,secondary,106.6386134,106.6386773,10.7489065,10.7489277,Quận 6,106.63864534999999,10.7489171
2003,42414,7,3339195262,5800215570,254032690,3,Hậu Giang,secondary,106.6386585,106.6385946,10.7489847,10.7489635,Quận 6,106.63862655,10.7489741
2004,42415,61,5762697876,2407526807,255646387,2,Cộng Hòa,primary,106.6500634,106.6506248,10.8016819,10.8016146,Quận Tân Bình,106.6503441,10.80164825
2005,42416,55,366471478,5762697876,255646387,2,Cộng Hòa,primary,106.6506248,106.6511257,10.8016146,10.8015545,Quận Tân Bình,106.65087525,10.801584550000001
2006,42417,164,366426580,366471478,255646387,2,Cộng Hòa,primary,106.6511257,106.6526238,10.8015545,10.8014326,Quận Tân Bình,106.65187474999999,10.80149355
2007,42418,103,1171591060,366426580,255646387,2,Cộng Hòa,primary,106.6526238,106.6535659,10.8014326,10.8013426,Quận Tân Bình,106.65309485,10.8013876
2008,42419,38,366453047,1171591060,255646387,2,Cộng Hòa,primary,106.6535659,106.6539192,10.8013426,10.8013088,Quận Tân Bình,106.65374255,10.8013257
2009,42420,65,5762697896,366453047,255646387,2,Cộng Hòa,primary,106.6539192,106.6545179,10.8013088,10.8012553,Quận Tân Bình,106.65421855,10.80128205
2010,42421,25,5762697895,5762697896,255646387,2,Cộng Hòa,primary,106.6545179,106.6547532,10.8012553,10.8012342,Quận Tân Bình,106.65463555,10.801244749999999
2011,42422,96,5721686005,5762697895,255646387,2,Cộng Hòa,primary,106.6547532,106.6556309,10.8012342,10.8011557,Quận Tân Bình,106.65519205000001,10.80119495
2012,42423,86,2513642423,5721686005,255646387,2,Cộng Hòa,primary,106.6556309,106.6564179,10.8011557,10.8010853,Quận Tân Bình,106.6560244,10.8011205
2013,42424,44,5721686013,2513642423,255646387,2,Cộng Hòa,primary,106.6564179,106.6568221,10.8010853,10.8010492,Quận Tân Bình,106.65662,10.80106725
2014,42425,25,366461736,5721686013,255646387,2,Cộng Hòa,primary,106.6568221,106.6570557,10.8010492,10.8010283,Quận Tân Bình,106.6569389,10.80103875
2015,42426,52,366474273,366461736,255646387,2,Cộng Hòa,primary,106.6570557,106.6575383,10.8010283,10.8009968,Quận Tân Bình,106.657297,10.80101255
2016,42427,36,1404352897,366474273,255646387,2,Cộng Hòa,primary,106.6575383,106.6578764,10.8009968,10.8009799,Quận Tân Bình,106.65770735000001,10.80098835
2017,42428,73,3289025857,1404352897,255646387,2,Cộng Hòa,primary,106.6578764,106.6585487,10.8009799,10.8009324,Quận Tân Bình,106.65821255,10.800956150000001
2018,42435,32,2079964615,2079964198,255646388,2,Cộng Hòa,primary,106.6578436,106.6575427,10.8010881,10.8011091,Quận Tân Bình,106.65769315,10.8010986
2019,42436,47,2079964847,2079964615,255646388,2,Cộng Hòa,primary,106.6575427,106.6571086,10.8011091,10.8011502,Quận Tân Bình,106.65732564999999,10.80112965
2020,42437,68,5762726348,2079964847,255646388,2,Cộng Hòa,primary,106.6571086,106.6564861,10.8011502,10.8012046,Quận Tân Bình,106.65679735,10.8011774
2021,42438,44,2079964996,5762726348,255646388,2,Cộng Hòa,primary,106.6564861,106.6560831,10.8012046,10.8012398,Quận Tân Bình,106.65628459999999,10.8012222
2022,42439,114,1171550048,2079964996,255646388,2,Cộng Hòa,primary,106.6560831,106.6550378,10.8012398,10.8013293,Quận Tân Bình,106.65556045,10.80128455
2023,42440,55,2079964423,1171550048,255646388,2,Cộng Hòa,primary,106.6550378,106.654531,10.8013293,10.8013727,Quận Tân Bình,106.65478440000001,10.801351
2024,42441,63,2079964546,2079964423,255646388,2,Cộng Hòa,primary,106.654531,106.653948,10.8013727,10.8014252,Quận Tân Bình,106.6542395,10.80139895
2025,42442,63,5762735560,2079964546,255646388,2,Cộng Hòa,primary,106.653948,106.6533718,10.8014252,10.801476,Quận Tân Bình,106.65365990000001,10.801450599999999
2026,42443,49,5762735562,5762735560,255646388,2,Cộng Hòa,primary,106.6533718,106.652924,10.801476,10.8015155,Quận Tân Bình,106.6531479,10.80149575
2027,42444,38,2079964787,5762735562,255646388,2,Cộng Hòa,primary,106.652924,106.6525736,10.8015155,10.8015464,Quận Tân Bình,106.6527488,10.80153095
2028,42445,98,2079964184,2079964787,255646388,2,Cộng Hòa,primary,106.6525736,106.6516769,10.8015464,10.8016145,Quận Tân Bình,106.65212525,10.80158045
2029,42446,83,1171550045,2079964184,255646388,2,Cộng Hòa,primary,106.6516769,106.6509196,10.8016145,10.8016842,Quận Tân Bình,106.65129825,10.80164935
2030,42447,6,2079964876,1171550045,255646388,2,Cộng Hòa,primary,106.6509196,106.650856,10.8016842,10.80169,Quận Tân Bình,106.65088779999999,10.8016871
2031,42448,83,5462219221,2079964876,255646388,2,Cộng Hòa,primary,106.650856,106.650094,10.80169,10.8017438,Quận Tân Bình,106.650475,10.8017169
2032,42449,38,2433201345,5462219221,255646389,2,Cộng Hòa,primary,106.650094,106.6497521,10.8017438,10.8018107,Quận Tân Bình,106.64992305,10.80177725
2033,42450,11,5721820836,2433201345,255646389,2,Cộng Hòa,primary,106.6497521,106.6496461,10.8018107,10.8018196,Quận Tân Bình,106.64969909999999,10.80181515
2034,42451,82,2081762724,5721820836,255646389,2,Cộng Hòa,primary,106.6496461,106.6488969,10.8018196,10.8018828,Quận Tân Bình,106.6492715,10.8018512
2035,42452,102,2433201339,2081762724,255646389,2,Cộng Hòa,primary,106.6488969,106.6479641,10.8018828,10.8019582,Quận Tân Bình,106.64843049999999,10.8019205
2036,42453,52,2146838339,2433201339,255646389,2,Cộng Hòa,primary,106.6479641,106.6474844,10.8019582,10.8019993,Quận Tân Bình,106.64772425,10.80197875
2037,42454,52,2433201342,2146838339,255646389,2,Cộng Hòa,primary,106.6474844,106.6470047,10.8019993,10.8020341,Quận Tân Bình,106.64724455,10.8020167
2038,42460,52,366467129,2433201344,255646390,2,Cộng Hòa,primary,106.6469894,106.6474689,10.8018729,10.8018282,Quận Tân Bình,106.64722915,10.80185055
2039,42461,53,2433201343,366467129,255646390,2,Cộng Hòa,primary,106.6474689,106.6479549,10.8018282,10.8017925,Quận Tân Bình,106.6477119,10.80181035
2040,42463,57,2078950574,2078950513,255646390,2,Cộng Hòa,primary,106.648188,106.6487157,10.8017716,10.8017254,Quận Tân Bình,106.64845185,10.8017485
2041,42464,103,2078950886,2078950574,255646390,2,Cộng Hòa,primary,106.6487157,106.6496621,10.8017254,10.8016403,Quận Tân Bình,106.6491889,10.80168285
2042,42465,44,2407526807,2078950886,255646390,2,Cộng Hòa,primary,106.6496621,106.6500634,10.8016403,10.8016819,Quận Tân Bình,106.64986275,10.8016611
2043,42742,89,2621185451,3156007501,256453281,3,Lê Trọng Tấn,secondary,106.622565,106.6217631,10.8073986,10.8075725,Quận Bình Tân,106.62216405,10.807485549999999
2044,42743,2,4582793336,2621185451,256453281,3,Lê Trọng Tấn,secondary,106.6217631,106.6217399,10.8075725,10.8075777,Quận Bình Tân,106.62175149999999,10.8075751
2045,42744,73,5724574204,4582793336,256453281,3,Lê Trọng Tấn,secondary,106.6217399,106.621088,10.8075777,10.8077236,Quận Bình Tân,106.62141395,10.80765065
2046,42761,13,3382831098,366458998,256453282,3,Lê Trọng Tấn,secondary,106.6057274,106.6058378,10.8141961,10.8141396,Quận Bình Tân,106.6057826,10.81416785
2047,42762,13,366458998,3382831098,256453282,3,Lê Trọng Tấn,secondary,106.6058652,106.6057548,10.814193,10.8142495,Quận Bình Tân,106.60580999999999,10.81422125
2048,42763,63,2394646413,3382831098,256453282,3,Lê Trọng Tấn,secondary,106.6058355,106.6063268,10.8141409,10.8138324,Quận Bình Tân,106.60608115,10.81398665
2049,42764,63,3382831098,2394646413,256453282,3,Lê Trọng Tấn,secondary,106.6063588,106.6058675,10.8138832,10.8141917,Quận Bình Tân,106.60611315,10.81403745
2050,42765,43,366455418,2394646413,256453282,3,Lê Trọng Tấn,secondary,106.6063282,106.6066749,10.8138316,10.813639,Quận Bình Tân,106.60650154999999,10.813735300000001
2051,42766,43,2394646413,366455418,256453282,3,Lê Trọng Tấn,secondary,106.6067041,106.6063574,10.8136914,10.813884,Quận Bình Tân,106.60653074999999,10.813787699999999
2052,42767,103,2394646414,366455418,256453282,3,Lê Trọng Tấn,secondary,106.6066735,106.60747,10.8136398,10.8131371,Quận Bình Tân,106.60707175,10.813388450000001
2053,42768,103,366455418,2394646414,256453282,3,Lê Trọng Tấn,secondary,106.607502,106.6067055,10.8131879,10.8136906,Quận Bình Tân,106.60710375,10.81343925
2054,42769,5,5735368423,2394646414,256453282,3,Lê Trọng Tấn,secondary,106.6074739,106.607523,10.813135,10.8131134,Quận Bình Tân,106.60749845000001,10.8131242
2055,42770,5,2394646414,5735368423,256453282,3,Lê Trọng Tấn,secondary,106.6075472,106.6074981,10.8131684,10.81319,Quận Bình Tân,106.60752264999999,10.8131792
2056,42771,17,2621185470,366459351,256453283,3,Lê Trọng Tấn,secondary,106.6012499,106.6013885,10.8161742,10.8160936,Quận Bình Tân,106.6013192,10.8161339
2057,42772,14,2661285222,2621185470,256453283,3,Lê Trọng Tấn,secondary,106.6013885,106.601514,10.8160936,10.8160674,Quận Bình Tân,106.60145125,10.8160805
2058,42773,93,366430419,2661285222,256453283,3,Lê Trọng Tấn,secondary,106.601514,106.6023551,10.8160674,10.8159144,Quận Bình Tân,106.60193455,10.8159909
2059,42774,33,5025883602,366430419,256453283,3,Lê Trọng Tấn,secondary,106.6023551,106.6026525,10.8159144,10.8158478,Quận Bình Tân,106.6025038,10.8158811
2060,42775,7,2621185468,5025883602,256453283,3,Lê Trọng Tấn,secondary,106.6026525,106.6027192,10.8158478,10.8158329,Quận Bình Tân,106.60268585,10.81584035
